,customer_number,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
363,100363,705,6,3.2,38.4,149800.0,0.0,1,1,0,0,0.117
364,100364,646,4,19.1,229.2,32000.0,0.0,3,3,1,0,0.297
365,100365,735,5,5.6,67.2,126800.0,0.0,1,1,0,0,0.279
366,100366,710,9,3.3,39.6,110300.0,0.0,1,1,0,0,0.239
367,100367,737,10,18.8,225.6,86900.0,0.0,1,1,0,0,0.352
368,100368,597,13,0.0,0.0,36000.0,0.0,3,3,0,0,0.21
369,100369,730,7,17.8,213.6,64400.0,0.0,2,2,0,0,0.359
370,100370,688,4,4.0,48.0,45000.0,0.0,2,2,0,0,0.119
371,100371,746,9,21.0,252.0,111600.0,0.0,2,2,0,0,0.352
372,100372,735,7,14.8,177.6,68400.0,0.0,1,1,0,0,0.41
373,100373,726,22,13.1,157.2,115800.0,0.0,5,5,0,0,0.593
374,100374,722,13,9.0,108.0,27200.0,0.0,2,2,0,0,0.323
375,100375,676,3,4.0,48.0,31700.0,0.0,1,1,0,0,0.236
376,100376,642,0,1.0,12.0,44400.0,0.0,1,1,0,0,0.147
377,100377,701,6,6.6,79.2,89500.0,0.0,2,2,0,0,0.26
378,100378,741,7,4.5,54.0,90100.0,0.0,2,2,0,0,0.263
379,100379,766,7,16.0,192.0,132500.0,0.0,2,2,0,0,0.29
380,100380,609,4,2.0,24.0,12200.0,0.0,2,2,0,0,0.108
381,100381,702,6,8.5,102.0,40700.0,0.0,4,4,0,0,0.287
382,100382,711,14,9.0,108.0,106900.0,0.0,5,5,0,0,0.428
383,100383,761,16,9.8,117.6,175700.0,0.0,2,2,0,0,0.333
384,100384,738,9,16.0,192.0,89000.0,0.0,2,2,0,0,0.453
385,100385,697,16,13.1,157.2,30900.0,0.0,0,0,0,0,0.526
386,100386,692,15,9.7,116.4,47400.0,0.0,2,2,0,0,0.34
387,100387,685,3,11.0,132.0,80800.0,0.0,2,2,0,0,0.176
388,100388,795,11,12.6,151.2,184800.0,0.0,0,0,0,0,0.437
389,100389,659,6,11.0,132.0,99900.0,0.0,0,0,0,0,0.316
390,100390,700,8,13.8,165.6,29900.0,0.0,0,0,0,0,0.353
391,100391,781,4,18.0,216.0,343000.0,0.0,1,1,0,0,0.296
392,100392,717,11,17.0,204.0,88600.0,0.0,0,0,0,0,0.497
393,100393,708,20,4.7,56.4,27100.0,0.0,3,3,0,0,0.477
394,100394,638,4,5.0,60.0,26800.0,0.0,1,1,0,0,0.207
395,100395,746,14,14.3,171.6,44200.0,0.0,0,0,0,0,0.335
396,100396,658,5,3.7,44.4,58200.0,0.0,2,2,0,0,0.175
397,100397,778,11,10.9,130.8,62900.0,0.0,1,1,0,0,0.377
398,100398,694,8,7.0,84.0,79400.0,0.0,1,1,0,0,0.312
399,100399,751,8,10.3,123.6,128200.0,0.0,2,2,0,0,0.207
400,100400,730,2,3.9,46.8,147900.0,0.0,2,2,0,0,0.075
401,100401,771,9,10.1,121.2,102900.0,0.0,2,2,1,0,0.398
402,100402,732,9,8.1,97.2,92500.0,0.0,4,4,0,0,0.385
403,100403,727,15,4.0,48.0,26400.0,0.0,2,2,0,0,0.239
404,100404,716,0,2.3,27.6,126700.0,0.0,3,3,0,0,0.169
405,100405,731,6,17.0,204.0,60800.0,1.0,2,2,0,0,0.261
406,100406,747,13,9.3,111.6,38200.0,0.0,3,3,0,0,0.355
407,100407,676,13,20.7,248.4,56900.0,0.0,2,2,0,0,0.496
408,100408,700,2,11.2,134.4,131500.0,0.0,3,3,0,0,0.324
409,100409,777,8,5.8,69.6,62100.0,0.0,1,1,0,0,0.214
410,100410,719,11,12.0,144.0,70900.0,0.0,2,2,0,0,0.397
411,100411,787,2,9.1,109.2,184700.0,0.0,2,2,0,0,0.277
412,100412,743,13,13.6,163.2,181700.0,0.0,2,2,0,0,0.315
413,100413,705,11,10.1,121.2,113200.0,0.0,2,2,0,0,0.261
414,100414,719,15,5.7,68.4,96900.0,0.0,1,1,0,0,0.246
415,100415,682,7,8.0,96.0,107700.0,0.0,2,2,0,0,0.347
416,100416,650,6,9.0,108.0,33400.0,0.0,1,1,0,0,0.337
417,100417,649,16,12.7,152.4,24100.0,0.0,1,1,0,0,0.508
418,100418,773,11,10.6,127.2,93300.0,0.0,3,3,1,0,0.434
419,100419,634,14,9.0,108.0,53600.0,0.0,1,1,0,1,0.316
420,100420,659,11,7.2,86.4,98700.0,0.0,4,4,1,0,0.365
421,100421,765,3,9.4,112.8,69700.0,0.0,3,3,0,0,0.228
422,100422,743,18,7.1,85.2,169200.0,0.0,0,0,0,0,0.346
423,100423,676,13,11.6,139.2,20200.0,0.0,2,2,0,0,0.292
424,100424,644,5,8.6,103.2,50600.0,0.0,0,0,0,0,0.267
425,100425,738,9,20.0,240.0,40400.0,0.0,2,2,0,0,0.407
426,100426,692,11,0.0,0.0,56300.0,0.0,2,2,0,0,0.293
427,100427,701,5,9.8,117.6,50900.0,0.0,3,3,0,0,0.358
428,100428,758,10,15.0,180.0,121900.0,0.0,1,1,0,0,0.282
429,100429,776,17,10.0,120.0,84000.0,0.0,2,2,0,0,0.464
430,100430,694,13,13.2,158.4,29400.0,0.0,3,3,0,0,0.357
431,100431,724,7,6.7,80.4,222400.0,0.0,1,1,0,0,0.259
432,100432,663,10,3.5,42.0,47600.0,0.0,1,1,0,0,0.282
433,100433,767,7,13.4,160.8,111800.0,0.0,1,1,0,0,0.257
434,100434,787,11,3.8,45.6,16400.0,0.0,2,2,0,0,0.25
435,100435,680,2,7.1,85.2,133100.0,0.0,5,5,0,0,0.293
436,100436,664,1,8.0,96.0,41800.0,0.0,1,1,0,0,0.103
437,100437,656,13,13.0,156.0,71500.0,0.0,2,2,0,0,0.435
438,100438,745,5,0.6,7.2,117900.0,0.0,1,1,0,0,0.147
439,100439,662,8,10.0,120.0,28700.0,0.0,2,2,0,0,0.396
440,100440,786,13,9.4,112.8,213600.0,0.0,3,3,0,0,0.29
441,100441,700,8,12.0,144.0,70800.0,0.0,2,2,0,0,0.224
442,100442,754,10,17.0,204.0,151800.0,0.0,2,2,1,0,0.413
443,100443,732,15,14.0,168.0,156500.0,0.0,1,1,0,0,0.35
444,100444,751,11,18.6,223.2,169900.0,0.0,2,2,0,0,0.503
445,100445,688,2,9.0,108.0,47200.0,0.0,1,1,0,0,0.264
446,100446,679,6,2.0,24.0,38200.0,0.0,1,1,0,0,0.108
447,100447,835,2,10.6,127.2,281800.0,0.0,2,2,0,0,0.241
448,100448,736,19,11.0,132.0,113500.0,0.0,1,1,0,0,0.422
449,100449,644,10,10.5,126.0,42500.0,1.0,1,1,0,0,0.345
450,100450,733,13,10.5,126.0,38900.0,0.0,1,1,0,0,0.432
451,100451,666,2,6.5,78.0,19000.0,0.0,1,1,0,0,0.281
452,100452,743,4,0.5,6.0,54800.0,0.0,1,1,0,0,0.175
453,100453,751,19,14.0,168.0,114000.0,0.0,1,1,0,0,0.437
454,100454,637,10,10.7,128.4,61800.0,0.0,0,0,0,0,0.401
455,100455,729,11,7.0,84.0,71700.0,0.0,1,1,1,0,0.34
456,100456,642,7,0.0,0.0,23800.0,0.0,2,2,0,0,0.246
457,100457,737,12,3.7,44.4,167600.0,0.0,1,1,0,0,0.223
458,100458,750,16,15.4,184.8,97200.0,0.0,0,0,0,0,0.466
459,100459,735,8,11.0,132.0,61800.0,0.0,3,3,0,0,0.31
460,100460,787,20,14.7,176.4,16900.0,0.0,1,1,0,0,0.596
461,100461,645,13,12.2,146.4,60100.0,0.0,3,3,0,0,0.398
462,100462,686,5,9.0,108.0,85100.0,0.0,2,2,0,0,0.331
463,100463,738,4,19.0,228.0,122900.0,0.0,2,2,1,0,0.259
464,100464,698,2,6.2,74.4,18200.0,0.0,2,2,0,0,0.185
465,100465,699,16,9.2,110.4,67100.0,0.0,1,1,0,0,0.412
466,100466,740,13,3.6,43.2,270100.0,0.0,0,0,0,0,0.344
467,100467,746,9,15.0,180.0,97800.0,0.0,2,2,0,0,0.317
468,100468,760,19,16.0,192.0,214300.0,0.0,1,1,0,0,0.594
469,100469,716,15,5.9,70.8,201200.0,0.0,1,1,0,0,0.259
470,100470,804,8,7.3,87.6,129700.0,0.0,1,1,0,0,0.2
471,100471,631,12,4.7,56.4,32300.0,0.0,3,3,0,0,0.295
472,100472,653,19,11.0,132.0,33600.0,0.0,0,0,0,0,0.484
473,100473,752,8,6.4,76.8,46700.0,0.0,2,2,0,0,0.227
474,100474,672,15,9.3,111.6,79900.0,0.0,0,0,0,0,0.456
475,100475,693,12,14.0,168.0,92300.0,0.0,5,5,0,1,0.331
476,100476,787,9,21.2,254.4,133000.0,0.0,2,2,0,0,0.517
477,100477,761,18,6.4,76.8,108600.0,0.0,3,3,0,0,0.456
478,100478,685,10,9.1,109.2,143600.0,0.0,2,2,0,0,0.373
479,100479,731,11,15.0,180.0,101200.0,0.0,0,0,0,0,0.403
480,100480,664,13,9.0,108.0,19900.0,0.0,1,1,0,0,0.267
481,100481,707,7,15.3,183.6,37100.0,0.0,1,1,1,0,0.411
482,100482,685,10,8.9,106.8,15800.0,0.0,0,0,0,0,0.37
483,100483,746,1,8.0,96.0,103900.0,0.0,2,2,0,0,0.275
484,100484,753,5,5.6,67.2,47400.0,0.0,1,1,0,0,0.2
485,100485,764,7,4.6,55.2,64500.0,0.0,3,3,0,0,0.148
486,100486,703,6,12.0,144.0,66200.0,0.0,0,0,1,0,0.29
487,100487,670,12,4.9,58.8,73000.0,0.0,4,4,0,0,0.262
488,100488,682,5,10.6,127.2,67100.0,0.0,2,2,0,0,0.291
489,100489,655,6,6.0,72.0,28400.0,0.0,1,1,0,0,0.172
490,100490,817,14,0.6,7.2,243100.0,0.0,1,1,0,0,0.31
491,100491,734,11,8.3,99.6,87900.0,0.0,1,1,0,0,0.372
492,100492,705,7,8.0,96.0,54200.0,0.0,2,2,0,0,0.214
493,100493,714,3,10.5,126.0,35000.0,0.0,0,0,0,0,0.192
494,100494,682,8,17.5,210.0,180200.0,0.0,1,1,0,0,0.358
495,100495,706,11,7.8,93.6,24000.0,0.0,3,3,0,0,0.226
496,100496,651,13,19.6,235.2,45600.0,0.0,0,0,0,0,0.502
497,100497,739,12,13.9,166.8,63700.0,0.0,1,1,0,0,0.442
498,100498,707,3,3.2,38.4,97600.0,0.0,3,3,0,0,0.262
499,100499,772,8,13.7,164.4,115500.0,0.0,0,0,0,0,0.247
500,100500,699,12,8.0,96.0,159300.0,0.0,0,0,0,0,0.231
501,100501,644,10,2.0,24.0,47600.0,0.0,3,3,0,0,0.229
502,100502,835,3,1.0,12.0,66200.0,0.0,2,2,0,0,0.071
503,100503,759,7,19.2,230.4,120400.0,0.0,3,3,0,0,0.453
504,100504,738,8,14.0,168.0,126100.0,0.0,2,2,0,0,0.377
505,100505,760,9,16.4,196.8,34100.0,0.0,1,1,0,0,0.332
506,100506,758,12,5.1,61.2,58900.0,0.0,1,1,0,0,0.299
507,100507,777,11,22.2,266.4,263500.0,0.0,3,3,0,0,0.444
508,100508,712,14,8.7,104.4,47500.0,0.0,0,0,0,0,0.303
509,100509,713,12,12.6,151.2,78600.0,0.0,1,1,0,0,0.295
510,100510,697,8,2.1,25.2,361200.0,0.0,3,3,0,0,0.207
511,100511,785,13,11.6,139.2,153000.0,1.0,4,4,0,0,0.28
512,100512,700,12,23.0,276.0,97700.0,0.0,2,2,0,0,0.566
513,100513,717,7,4.1,49.2,24700.0,0.0,1,1,0,0,0.169
514,100514,808,6,14.7,176.4,59700.0,0.0,2,2,0,0,0.301
515,100515,705,10,7.4,88.8,54400.0,1.0,1,1,0,0,0.389
516,100516,738,5,17.3,207.6,99700.0,0.0,1,1,0,0,0.386
517,100517,666,13,6.8,81.6,24800.0,0.0,1,1,1,0,0.327
518,100518,718,14,15.3,183.6,21600.0,0.0,3,3,0,0,0.375
519,100519,755,6,2.4,28.8,175900.0,0.0,2,2,0,0,0.226
520,100520,713,7,11.0,132.0,127300.0,0.0,1,1,0,0,0.372
521,100521,705,18,5.0,60.0,81700.0,0.0,0,0,0,0,0.322
522,100522,688,6,5.8,69.6,80800.0,0.0,2,2,0,0,0.281
523,100523,850,9,20.6,247.2,263100.0,0.0,2,2,0,0,0.408
524,100524,673,8,9.4,112.8,58200.0,0.0,0,0,0,0,0.302
525,100525,731,9,3.6,43.2,49400.0,0.0,2,2,0,0,0.18
526,100526,701,8,7.0,84.0,154600.0,0.0,5,5,0,0,0.31
527,100527,741,22,22.3,267.6,138100.0,0.0,1,1,0,0,0.528
528,100528,700,4,9.1,109.2,50100.0,0.0,2,2,0,0,0.255
529,100529,686,13,9.7,116.4,25800.0,0.0,4,4,0,0,0.38
530,100530,721,15,10.3,123.6,131000.0,0.0,0,0,0,0,0.463
531,100531,682,6,5.3,63.6,65600.0,0.0,3,3,0,0,0.232
532,100532,749,8,0.6,7.2,48400.0,0.0,1,1,0,0,0.302
533,100533,792,6,16.9,202.8,122400.0,0.0,0,0,0,0,0.401
534,100534,761,16,5.5,66.0,232400.0,0.0,1,1,0,0,0.382
535,100535,686,11,5.5,66.0,48000.0,,1,1,0,0,0.274
536,100536,772,14,16.3,195.6,210700.0,0.0,1,1,0,0,0.494
537,100537,682,8,10.4,124.8,41000.0,0.0,1,1,0,0,0.316
538,100538,653,9,4.8,57.6,120600.0,1.0,1,1,0,0,0.192
539,100539,720,7,3.3,39.6,76600.0,0.0,1,1,1,0,0.255
540,100540,726,7,3.5,42.0,98200.0,0.0,1,1,0,0,0.206
541,100541,668,3,5.7,68.4,39100.0,0.0,1,1,0,0,0.242
542,100542,695,6,10.7,128.4,34900.0,0.0,2,2,0,0,0.246
543,100543,622,8,12.0,144.0,48300.0,0.0,0,0,0,0,0.407
544,100544,741,15,20.2,242.4,45600.0,0.0,2,2,0,0,0.397
545,100545,772,8,11.1,133.2,120300.0,0.0,0,0,0,0,0.277
546,100546,698,15,8.2,98.4,47600.0,0.0,1,1,0,0,0.394
547,100547,658,6,12.5,150.0,123600.0,0.0,2,2,0,0,0.216
548,100548,721,2,9.0,108.0,77800.0,0.0,1,1,0,0,0.169
549,100549,742,13,11.9,142.8,68100.0,0.0,1,1,0,0,0.453
550,100550,709,13,12.0,144.0,22500.0,0.0,0,0,1,0,0.405
551,100551,727,8,12.7,152.4,64800.0,0.0,1,1,0,0,0.302
552,100552,726,5,16.8,201.6,73000.0,0.0,1,1,0,0,0.402
553,100553,734,18,24.8,297.6,40000.0,0.0,2,2,0,0,0.641
554,100554,817,5,17.1,205.2,145900.0,0.0,0,0,0,0,0.269
555,100555,742,6,7.7,92.4,63200.0,0.0,1,1,1,0,0.243
556,100556,777,15,19.0,228.0,63200.0,0.0,2,2,0,0,0.428
557,100557,734,13,6.0,72.0,142200.0,0.0,0,0,0,0,0.313
558,100558,732,10,12.9,154.8,78700.0,0.0,2,2,0,0,0.432
559,100559,706,14,0.5,6.0,25100.0,0.0,0,0,0,0,0.262
560,100560,773,10,15.1,181.2,58000.0,0.0,2,2,0,0,0.291
561,100561,732,11,16.5,198.0,85300.0,0.0,1,1,0,0,0.318
562,100562,691,2,8.1,97.2,165300.0,0.0,2,2,0,0,0.122
563,100563,576,13,13.5,162.0,39900.0,0.0,0,0,0,0,0.304
564,100564,726,11,9.4,112.8,138600.0,0.0,2,2,0,0,0.386
565,100565,680,2,11.3,135.6,43900.0,0.0,2,2,0,0,0.303
566,100566,719,14,9.9,118.8,191900.0,0.0,3,3,0,0,0.411
567,100567,679,4,8.0,96.0,36600.0,0.0,1,1,0,0,0.163
568,100568,702,1,0.0,0.0,33300.0,0.0,1,1,0,0,0.025
569,100569,683,2,4.0,48.0,35300.0,0.0,1,1,0,0,0.263
570,100570,707,6,4.7,56.4,16400.0,0.0,1,1,0,0,0.168
571,100571,764,16,4.8,57.6,39400.0,0.0,0,0,0,0,0.314
572,100572,788,17,13.1,157.2,93700.0,0.0,0,0,0,0,0.541
573,100573,734,10,13.1,157.2,74400.0,0.0,1,1,0,0,0.317
574,100574,707,11,16.0,192.0,147000.0,0.0,1,1,0,0,0.415
575,100575,655,20,3.0,36.0,28100.0,0.0,0,0,0,0,0.307
576,100576,716,5,15.5,186.0,55000.0,0.0,1,1,0,0,0.382
577,100577,694,11,8.9,106.8,118000.0,0.0,5,5,1,0,0.233
578,100578,642,0,3.0,36.0,65900.0,0.0,2,2,1,0,0.067
579,100579,680,5,8.0,96.0,36500.0,0.0,1,1,0,0,0.225
580,100580,756,13,5.8,69.6,152900.0,0.0,1,1,0,0,0.303
581,100581,731,13,9.7,116.4,171400.0,0.0,1,1,0,0,0.394
582,100582,623,10,15.0,180.0,45300.0,0.0,3,3,0,0,0.468
583,100583,657,10,1.4,16.8,26000.0,0.0,0,0,1,0,0.15
584,100584,690,7,3.6,43.2,45500.0,0.0,2,2,0,0,0.301
585,100585,746,2,7.8,93.6,102900.0,0.0,4,4,0,0,0.157
586,100586,731,11,23.7,284.4,92000.0,0.0,1,1,0,0,0.438
587,100587,641,3,23.0,276.0,81500.0,0.0,4,4,0,0,0.446
588,100588,731,12,4.3,51.6,113800.0,0.0,3,3,0,0,0.315
589,100589,750,16,11.8,141.6,131900.0,0.0,0,0,0,0,0.447
590,100590,799,10,5.5,66.0,379700.0,0.0,1,1,0,0,0.346
591,100591,748,17,10.7,128.4,231400.0,0.0,1,1,0,0,0.322
592,100592,750,11,9.0,108.0,131100.0,0.0,3,3,0,0,0.414
593,100593,745,7,12.0,144.0,123600.0,0.0,0,0,0,0,0.321
594,100594,771,6,0.3,3.6,29800.0,0.0,2,2,0,0,0.094
595,100595,676,11,10.0,120.0,62300.0,0.0,1,1,0,0,0.367
596,100596,700,0,9.9,118.8,51200.0,0.0,3,3,0,0,0.114
597,100597,649,9,11.8,141.6,45200.0,0.0,1,1,0,0,0.231
598,100598,623,12,8.9,106.8,37200.0,0.0,1,1,0,0,0.246
599,100599,789,14,5.7,68.4,144400.0,0.0,6,6,0,0,0.393
600,100600,737,5,2.3,27.6,269500.0,0.0,4,4,0,0,0.134
601,100601,719,2,5.4,64.8,131100.0,0.0,0,0,1,0,0.18
602,100602,754,8,9.9,118.8,70800.0,0.0,3,3,0,0,0.237
603,100603,675,2,4.0,48.0,56200.0,0.0,2,2,0,0,0.116
604,100604,697,4,0.0,0.0,54500.0,0.0,4,4,1,0,0.198
605,100605,709,8,23.6,283.2,25200.0,0.0,0,0,0,0,0.467
606,100606,671,14,15.5,186.0,110100.0,0.0,1,1,0,0,0.528
607,100607,704,8,14.5,174.0,74800.0,0.0,0,0,0,0,0.326
608,100608,778,6,16.6,199.2,60200.0,0.0,4,4,0,0,0.252
609,100609,798,7,10.3,123.6,93500.0,0.0,2,2,0,0,0.307
610,100610,718,25,8.3,99.6,125000.0,0.0,1,1,0,0,0.57
611,100611,643,11,11.3,135.6,24800.0,0.0,3,3,0,0,0.363
612,100612,740,17,9.0,108.0,111900.0,0.0,0,0,0,0,0.443
613,100613,686,9,7.0,84.0,72500.0,0.0,2,2,1,0,0.188
614,100614,752,4,16.0,192.0,137200.0,0.0,1,1,0,1,0.372
615,100615,750,17,10.6,127.2,206700.0,0.0,0,0,0,0,0.349
616,100616,727,6,17.0,204.0,166600.0,0.0,0,0,0,0,0.365
617,100617,654,11,11.9,142.8,73000.0,0.0,2,2,0,0,0.367
618,100618,694,14,6.4,76.8,113300.0,0.0,2,2,0,0,0.292
619,100619,717,3,4.4,52.8,42700.0,0.0,1,1,0,0,0.255
620,100620,678,1,14.8,177.6,55900.0,0.0,2,2,0,0,0.294
621,100621,688,1,9.0,108.0,60000.0,0.0,1,1,0,0,0.172
622,100622,613,9,1.0,12.0,45300.0,0.0,0,0,0,0,0.224
623,100623,718,14,14.3,171.6,28700.0,0.0,1,1,0,0,0.466
624,100624,684,5,11.0,132.0,97400.0,0.0,2,2,0,0,0.262
625,100625,717,11,7.6,91.2,72800.0,0.0,0,0,1,0,0.339
626,100626,661,4,12.4,148.8,70100.0,0.0,2,2,0,0,0.228
627,100627,736,13,13.3,159.6,127800.0,0.0,3,3,0,0,0.296
628,100628,778,13,0.5,6.0,144100.0,0.0,0,0,0,0,0.267
629,100629,689,6,9.5,114.0,43600.0,0.0,3,3,0,0,0.309
630,100630,678,10,1.3,15.6,111800.0,0.0,3,3,0,0,0.262
631,100631,681,3,4.0,48.0,82100.0,0.0,1,1,0,0,0.258
632,100632,673,2,1.1,13.2,29200.0,0.0,0,0,0,0,0.118
633,100633,725,14,12.0,144.0,141600.0,0.0,4,4,0,0,0.331
634,100634,735,5,9.7,116.4,174400.0,0.0,1,1,0,0,0.169
635,100635,745,9,15.2,182.4,159600.0,0.0,3,3,0,0,0.421
636,100636,709,12,5.4,64.8,126100.0,0.0,0,0,0,0,0.252
637,100637,611,8,4.6,55.2,43700.0,0.0,1,1,0,0,0.185
638,100638,731,15,7.9,94.8,113700.0,0.0,0,0,0,0,0.322
639,100639,637,5,4.4,52.8,91900.0,0.0,2,2,1,0,0.165
640,100640,780,15,7.8,93.6,211200.0,0.0,2,2,0,0,0.397
641,100641,791,11,1.6,19.2,121600.0,0.0,1,1,0,0,0.202
642,100642,764,14,10.8,129.6,75900.0,,0,0,0,0,0.33
643,100643,704,5,19.9,238.8,42700.0,0.0,1,1,0,0,0.41
644,100644,714,4,7.7,92.4,43300.0,0.0,1,1,0,0,0.297
645,100645,662,7,8.1,97.2,78000.0,0.0,2,2,0,0,0.194
646,100646,775,14,23.5,282.0,198100.0,0.0,2,2,0,0,0.498
647,100647,773,5,7.2,86.4,70400.0,0.0,2,2,0,0,0.166
648,100648,774,19,8.8,105.6,241700.0,0.0,0,0,0,0,0.422
649,100649,702,9,14.1,169.2,38100.0,0.0,5,5,0,0,0.372
650,100650,703,3,7.7,92.4,98800.0,0.0,1,1,0,0,0.141
651,100651,774,7,3.0,36.0,272400.0,0.0,2,2,0,0,0.295
652,100652,753,11,13.2,158.4,41600.0,0.0,3,3,0,0,0.45
653,100653,784,7,6.0,72.0,138900.0,0.0,1,1,0,0,0.295
654,100654,696,2,6.0,72.0,76500.0,,4,4,0,0,0.251
655,100655,792,7,7.3,87.6,155500.0,0.0,2,2,0,0,0.304
656,100656,758,12,4.1,49.2,144100.0,0.0,1,1,0,0,0.277
657,100657,712,18,1.7,20.4,57900.0,0.0,0,0,0,0,0.395
658,100658,711,8,11.4,136.8,75400.0,0.0,0,0,0,0,0.411
659,100659,639,12,2.9,34.8,47800.0,0.0,1,1,0,0,0.274
660,100660,664,7,18.0,216.0,58000.0,0.0,0,0,0,0,0.338
661,100661,730,11,12.3,147.6,63300.0,0.0,2,2,0,0,0.398
662,100662,682,3,12.0,144.0,86900.0,0.0,3,3,0,0,0.216
663,100663,741,11,8.2,98.4,24300.0,0.0,5,5,0,0,0.273
664,100664,746,10,10.7,128.4,39200.0,0.0,0,0,0,0,0.268
665,100665,747,24,13.4,160.8,97600.0,0.0,1,1,0,0,0.577
666,100666,693,7,2.0,24.0,65400.0,0.0,0,0,0,0,0.135
667,100667,808,17,6.5,78.0,124900.0,0.0,3,3,0,0,0.395
668,100668,778,17,16.7,200.4,118600.0,0.0,1,1,0,0,0.402
669,100669,703,2,13.2,158.4,129400.0,0.0,2,2,0,0,0.337
670,100670,764,6,19.3,231.6,54800.0,0.0,2,2,0,0,0.323
671,100671,747,17,0.9,10.8,95200.0,0.0,2,2,0,0,0.226
672,100672,742,18,6.6,79.2,43600.0,0.0,2,2,0,0,0.369
673,100673,840,9,7.8,93.6,178700.0,0.0,1,1,0,0,0.236
674,100674,680,15,1.9,22.8,37300.0,0.0,3,3,0,0,0.401
675,100675,696,7,6.8,81.6,123900.0,0.0,4,4,0,0,0.316
676,100676,642,10,1.8,21.6,29000.0,0.0,0,0,0,0,0.16
677,100677,705,8,8.0,96.0,50600.0,0.0,2,2,0,0,0.318
678,100678,716,13,16.4,196.8,79200.0,0.0,1,1,0,0,0.44
679,100679,660,3,11.3,135.6,37400.0,0.0,1,1,0,0,0.31
680,100680,723,3,14.0,168.0,100400.0,0.0,0,0,0,0,0.365
681,100681,773,4,6.5,78.0,65100.0,0.0,2,2,0,0,0.198
682,100682,742,2,12.9,154.8,63400.0,0.0,2,2,0,0,0.317
683,100683,759,6,2.6,31.2,72100.0,0.0,2,2,0,0,0.239
684,100684,655,6,8.0,96.0,96600.0,0.0,1,1,0,0,0.326
685,100685,725,9,7.1,85.2,35700.0,1.0,1,1,0,0,0.255
686,100686,671,10,10.8,129.6,73300.0,0.0,0,0,0,0,0.402
687,100687,699,7,13.0,156.0,37600.0,0.0,2,2,0,0,0.248
688,100688,721,13,17.9,214.8,45100.0,1.0,3,3,0,0,0.539
689,100689,712,2,3.5,42.0,59300.0,0.0,1,1,0,0,0.249
690,100690,659,7,3.0,36.0,51100.0,0.0,1,1,0,0,0.282
691,100691,679,7,11.5,138.0,53300.0,0.0,2,2,0,0,0.208
692,100692,769,13,2.3,27.6,106400.0,0.0,4,4,0,0,0.225
693,100693,792,7,6.6,79.2,160100.0,0.0,2,2,0,0,0.157
694,100694,751,18,11.0,132.0,46200.0,0.0,4,4,0,0,0.504
695,100695,720,10,7.7,92.4,64400.0,0.0,4,4,0,0,0.249
696,100696,677,7,12.0,144.0,25600.0,0.0,1,1,0,0,0.325
697,100697,722,9,17.0,204.0,85100.0,0.0,3,3,0,0,0.406
698,100698,707,9,11.6,139.2,79900.0,0.0,4,4,0,0,0.295
699,100699,667,14,14.0,168.0,56100.0,0.0,3,3,1,0,0.414
700,100700,650,9,18.8,225.6,64200.0,0.0,1,1,0,0,0.377
701,100701,707,10,2.1,25.2,38300.0,0.0,3,3,0,0,0.212
702,100702,665,4,9.0,108.0,20100.0,0.0,0,0,0,0,0.262
703,100703,759,3,9.2,110.4,135500.0,0.0,0,0,0,0,0.14
704,100704,737,12,5.4,64.8,44100.0,0.0,2,2,0,0,0.354
705,100705,731,15,6.3,75.6,93600.0,0.0,3,3,1,0,0.387
706,100706,762,11,9.6,115.2,102200.0,0.0,2,2,0,0,0.372
707,100707,675,16,12.9,154.8,68400.0,0.0,2,2,0,0,0.47
708,100708,728,4,8.0,96.0,87400.0,0.0,2,2,0,0,0.195
709,100709,763,19,5.3,63.6,114300.0,0.0,1,1,0,0,0.314
710,100710,713,12,11.2,134.4,27400.0,0.0,0,0,0,0,0.387
711,100711,803,14,0.1,1.2,89200.0,0.0,2,2,1,0,0.196
712,100712,709,4,16.6,199.2,66400.0,0.0,2,2,0,0,0.411
713,100713,721,16,18.0,216.0,53500.0,0.0,3,3,0,0,0.496
714,100714,837,10,4.5,54.0,33600.0,0.0,4,4,0,0,0.285
715,100715,682,10,10.9,130.8,168500.0,0.0,2,2,0,0,0.385
716,100716,692,6,7.7,92.4,73200.0,0.0,2,2,0,0,0.177
717,100717,760,10,5.0,60.0,103700.0,0.0,0,0,0,0,0.179
718,100718,739,16,9.1,109.2,166400.0,0.0,1,1,0,0,0.292
719,100719,662,4,8.0,96.0,48100.0,0.0,0,0,0,0,0.297
720,100720,683,13,15.0,180.0,92600.0,0.0,1,1,0,0,0.501
721,100721,714,12,17.7,212.4,77100.0,0.0,3,3,0,0,0.457
722,100722,766,5,11.6,139.2,106400.0,0.0,0,0,0,1,0.274
723,100723,655,7,7.0,84.0,46400.0,0.0,0,0,0,0,0.259
724,100724,810,16,12.3,147.6,99400.0,0.0,1,1,0,0,0.473
725,100725,764,11,14.8,177.6,259100.0,0.0,2,2,0,0,0.402
726,100726,669,12,3.0,36.0,19600.0,0.0,4,4,0,0,0.232
727,100727,671,9,2.0,24.0,79400.0,0.0,1,1,0,0,0.16
