cust_num,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
100168,5766.67,1875.86,2999.35,0.845,0.8454121387283231,0.52,0.293,46206.1,46206.1,111493.9,4875.21,58502.52,5.673410404624278,438806.1,891.46
100169,6333.33,1799.49,435.48,0.353,0.35289,0.069,0.27,65340.0,65340.0,176660.0,2234.9700000000003,26819.640000000003,0.222368421052631,82240.0,4098.36
100170,6450.0,1907.01,1733.03,0.5640000000000001,0.5643472868217051,0.269,0.889,216471.5,216471.5,27028.5,3640.04,43680.48,2.816537467700258,434471.5,2809.96
100171,1991.67,263.27,876.82,0.5720000000000001,0.5724301255230121,0.44,0.655,45981.0,45981.0,24219.0,1140.09,13681.080000000002,1.351464435146443,78281.0,851.58
100172,6200.0,690.13,2679.35,0.543,0.543464516129032,0.432,0.442,63692.2,63692.2,80407.8,3369.48,40433.76,5.842741935483871,498392.2,2830.52
100173,3575.0,378.45,330.0,0.198,0.198167832167832,0.092,0.872,32089.6,32089.6,4710.4,708.45,8501.400000000001,0.256410256410256,43089.6,2866.55
100174,1666.67,624.61,1455.27,1.248,1.247928,0.873,0.585,9243.0,9243.0,6557.0,2079.88,24958.56,14.095,291143.0,-413.21
100175,5242.0,279.29,3109.67,0.647,0.6465424483306831,0.593,0.594,61300.8,61300.8,41899.2,3388.96,40667.52,8.583465818759937,601200.8,1852.706666666667
100176,2066.67,334.41,363.0,0.337,0.337456451612903,0.176,0.47,16826.0,16826.0,18974.0,697.4100000000001,8368.920000000002,0.487903225806451,28926.0,1369.26
100177,5233.33,2078.72,285.0,0.452,0.451666242038216,0.054,0.517,21507.2,21507.2,20092.8,2363.72,28364.64,0.151273885350318,31007.2,2869.6133333333332
100178,5767.0,862.22,1339.08,0.382,0.381728323699422,0.232,0.476,32891.6,32891.6,36208.4,2201.3,26415.6,3.465317919075144,272691.6,3565.37
100179,6433.33,1177.32,553.3,0.269,0.26900829015544,0.086,0.509,82610.7,82610.7,79689.3,1730.62,20767.44,0.312176165803108,106710.7,4702.71
100180,3016.67,979.84,459.0,0.477,0.476963535911602,0.152,0.7010000000000001,23343.3,23343.3,9956.7,1438.84,17266.08,0.422651933701657,38643.3,1577.8266666666664
100181,4267.0,270.46,2572.2,0.666,0.6662484375000001,0.603,0.518,55322.4,55322.4,51477.6,2842.66,34111.92,9.369140625,535022.4,1424.01
100182,1783.0,235.71,705.92,0.528,0.528016822429906,0.396,0.316,5435.2,5435.2,11764.8,941.63,11299.56,4.640186915887851,104735.2,841.7033333333333
100183,4283.33,287.14,210.0,0.116,0.116063813229571,0.049,0.448,50400.0,50400.0,62100.0,497.14,5965.68,0.136186770428015,57400.0,3786.193333333333
100184,2317.0,901.55,1628.15,1.092,1.091956834532374,0.7030000000000001,0.704,55264.0,55264.0,23236.0,2529.7,30356.4,10.046762589928058,334564.0,-213.03
100185,2716.67,194.0,516.0,0.261,0.261349693251533,0.19,0.476,36223.6,36223.6,39876.4,710.0,8520.0,0.52760736196319,53423.6,2006.67
100186,4350.0,1127.0,924.37,0.472,0.471579310344827,0.212,0.311,40927.6,40927.6,90672.4,2051.37,24616.44,3.157088122605364,205727.6,2298.63
100187,1667.0,381.18,80.68,0.277,0.277116,0.048,0.517,18456.9,18456.9,17243.1,461.86,5542.32,0.18,22056.9,1204.81
100188,3325.0,861.56,342.0,0.362,0.361972932330827,0.103,0.323,17991.1,17991.1,37708.9,1203.56,14442.72,0.285714285714285,29391.1,2121.44
100189,4975.0,1341.46,66.0,0.283,0.282906532663316,0.013,0.449,61513.0,61513.0,75487.0,1407.46,16889.52,0.036850921273031,63713.0,3567.54
100190,4325.0,558.76,291.08,0.196,0.196494797687861,0.067,0.079,9053.4,9053.4,105546.6,849.84,10198.079999999998,0.258188824662813,22453.4,3475.16
100191,3883.0,1525.81,667.41,0.5650000000000001,0.5647776824034331,0.172,0.677,22273.3,22273.3,10626.7,2193.22,26318.64,2.435622317596566,135773.3,1690.11
100192,2892.0,533.91,746.7,0.443,0.442862247838616,0.258,0.684,30780.0,30780.0,14220.0,1280.6100000000001,15367.320000000002,0.452449567723342,46480.0,1611.06
100193,2358.33,173.12,534.0,0.3,0.29983886925795,0.226,0.419,17220.9,17220.9,23879.1,707.12,8485.44,0.6289752650176671,35020.9,1651.21
100194,6641.67,2035.88,288.0,0.35,0.349894102885821,0.043,0.811,147764.2,147764.2,34435.79999999999,2323.88,27886.56,0.120451693851944,157364.2,4317.786666666667
100195,6641.67,1763.9,105.0,0.281,0.281390213299874,0.016,0.367,85033.9,85033.9,146666.1,1868.9,22426.800000000003,0.043914680050188,88533.9,4772.77
100196,1666.67,487.18,825.11,0.787,0.787373999999999,0.495,0.536,27764.8,27764.8,24035.2,1312.29,15747.48,1.515,58064.8,354.38
100197,1667.0,512.31,2207.32,1.632,1.631778,1.324,0.704,26188.8,26188.8,11011.2,2719.63,32635.56,12.135,268888.8,-1052.96
100198,4267.0,1538.13,225.0,0.413,0.4132335937499999,0.053,0.337,38889.8,38889.8,76510.2,1763.13,21157.56,0.146484375,46389.8,2503.54
100199,4142.0,232.25,216.0,0.108,0.108229376257545,0.052,0.237,32777.1,32777.1,105522.9,448.25,5379.0,0.14486921529175,39977.1,3693.42
100200,2733.33,937.53,2292.13,1.182,1.181582926829268,0.839,0.381,24917.4,24917.4,40482.6,3229.66,38755.92,7.887195121951219,283617.4,-496.33
100201,8608.33,1034.87,736.36,0.206,0.205757599225556,0.086,0.262,38828.4,38828.4,109371.6,1771.23,21254.76,0.213939980638915,60928.4,6837.1
100202,6975.0,1589.73,108.0,0.243,0.243402150537634,0.015,0.314,88987.6,88987.6,194412.4,1697.73,20372.76,0.043010752688172,92587.6,5277.27
100203,1667.0,111.24,321.0,0.259,0.2593439999999999,0.193,0.412,14296.4,14296.4,20403.6,432.24,5186.88,0.535,24996.4,1234.43
100204,10350.0,1013.31,799.42,0.175,0.175142995169082,0.077,0.522,163855.8,163855.8,150044.2,1812.73,21752.76,0.138486312399355,181055.8,8537.27
100205,8583.33,749.39,3286.39,0.47,0.470187961165048,0.383,0.237,26259.6,26259.6,84540.4,4035.7799999999997,48429.36,3.839805825242718,421759.6,4547.55
100206,2150.0,392.06,3905.08,1.999,1.99866976744186,1.816,0.283,6056.2,6056.2,15343.8,4297.14,51565.68000000001,23.48062015503876,611856.2,-2147.1400000000003
100207,4350.0,365.27,2145.2,0.577,0.5771195402298851,0.493,0.53,42082.0,42082.0,37318.0,2510.47,30125.64,7.229885057471264,419482.0,1839.5300000000002
100208,2541.67,981.11,2069.39,1.2,1.200196721311475,0.8140000000000001,0.544,18278.4,18278.4,15321.6,3050.5,36606.0,11.754098360655735,376778.4,-508.8333333333335
100209,1700.0,101.63,367.13,0.276,0.275741176470588,0.216,0.679,41758.5,41758.5,19741.5,468.76,5625.12,0.6813725490196071,55658.5,1231.24
100210,4267.0,1228.11,1353.62,0.605,0.6050929687499991,0.317,0.403,17732.0,17732.0,26268.0,2581.7299999999996,30980.759999999995,4.423828125,244232.0,1684.94
100211,6616.67,840.07,118.18,0.145,0.144823677581863,0.018,0.412,93853.6,93853.6,133946.4,958.25,11499.0,0.071788413098236,99553.6,5658.42
100212,4333.33,331.99,1120.11,0.335,0.3351,0.258,0.561,66534.6,66534.6,52065.399999999994,1452.1,17425.199999999997,3.909615384615384,269834.6,2881.233333333333
100213,5508.33,1530.47,291.0,0.331,0.330675340393343,0.053,0.587,38859.4,38859.4,27340.6,1821.47,21857.64,0.146747352496217,48559.4,3686.86
100214,2766.67,644.6,2693.43,1.207,1.206516867469879,0.974,0.449,40320.2,40320.2,49479.8,3338.03,40056.36,13.231927710843374,479620.2,-571.36
100215,4983.33,423.97,142.19,0.114,0.113610702341137,0.029,0.227,23585.3,23585.3,80314.7,566.16,6793.920000000001,0.093645484949832,29185.3,4417.173333333333
100216,3508.33,1163.59,342.0,0.429,0.429146793349168,0.097,0.499,40718.4,40718.4,40881.6,1505.59,18067.08,0.270783847980997,52118.4,2002.74
100217,1850.0,707.53,2035.01,1.482,1.482454054054054,1.1,0.253,5287.7,5287.7,15612.3,2742.54,32910.48,13.51801801801802,305387.7,-892.54
100218,3533.33,200.76,736.78,0.265,0.265341509433962,0.209,0.053,7351.1,7351.1,131348.9,937.54,11250.48,3.952830188679245,174951.1,2595.7933333333335
100219,5383.33,640.7,627.38,0.236,0.235556656346749,0.117,0.237,30525.6,30525.6,98274.4,1268.08,15216.96,0.301857585139318,50025.6,4115.253333333333
100220,2800.0,432.07,2720.13,1.126,1.125785714285714,0.971,0.487,25275.3,25275.3,26624.7,3152.2,37826.4,11.761904761904765,420475.3,-352.2
100221,9533.0,2846.53,268.13,0.327,0.326712587412587,0.028,0.791,196247.1,196247.1,51852.9,3114.66,37375.920000000006,0.072552447552447,204547.1,6418.673333333334
100222,1666.67,504.37,1022.89,0.916,0.916356,0.614,0.659,8698.8,8698.8,4501.200000000001,1527.26,18327.12,8.395,176598.8,139.40666666666675
100223,2008.0,709.67,574.17,0.639,0.639256431535269,0.286,0.261,11431.8,11431.8,32368.2,1283.84,15406.079999999998,3.485477178423236,95431.8,724.4933333333333
100224,4166.67,1201.14,99.0,0.312,0.3120335999999999,0.024,0.652,48574.0,48574.0,25926.0,1300.14,15601.68,0.066,51874.0,2866.53
100225,3833.33,1035.79,242.58,0.333,0.333487826086956,0.063,0.393,49321.5,49321.5,76178.5,1278.37,15340.44,0.160869565217391,56721.5,2554.96
100226,1667.0,316.79,924.67,0.745,0.744876,0.555,0.071,3024.6,3024.6,39575.4,1241.46,14897.52,7.02,143424.6,425.2066666666667
100227,8558.33,2949.23,418.51,0.394,0.393504186952288,0.049,0.345,28221.0,28221.0,53579.0,3367.74,40412.88,0.186952288218111,47421.0,5190.593333333334
100228,5358.0,348.67,3549.48,0.727,0.72749300155521,0.662,0.777,114374.4,114374.4,32825.600000000006,3898.15,46777.8,7.11353032659409,571774.4,1460.18
100229,5591.67,1249.75,1262.64,0.449,0.449309687034277,0.226,0.327,60495.0,60495.0,124505.0,2512.39,30148.680000000004,2.774962742175857,246695.0,3079.28
100230,3608.33,870.18,956.1,0.506,0.506128406466512,0.265,0.639,27285.3,27285.3,15414.7,1826.28,21915.36,3.009237875288683,157585.3,1782.0533333333335
100231,1666.67,221.73,251.31,0.284,0.283823999999999,0.151,0.236,11351.6,11351.6,36748.4,473.04,5676.48,0.545,22251.6,1193.63
100232,7133.33,2394.34,273.0,0.374,0.373926168224299,0.038,0.274,58252.4,58252.4,154347.6,2667.34,32008.08,0.106308411214953,67352.4,4465.99
100233,6275.0,2494.06,2110.14,0.734,0.7337370517928281,0.336,0.611,81385.2,81385.2,51814.8,4604.2,55250.4,3.381142098273572,335985.2,1670.8
100234,4033.33,403.69,153.0,0.138,0.138022314049586,0.038,0.254,11303.0,11303.0,33197.0,556.69,6680.280000000001,0.105371900826446,16403.0,3476.6433333333334
100235,2183.33,483.31,331.99,0.373,0.373419847328244,0.152,0.621,32354.1,32354.1,19745.9,815.3,9783.6,0.480916030534351,44954.1,1368.0333333333335
100236,3550.0,240.96,3191.81,0.967,0.966977464788732,0.899,0.285,31321.5,31321.5,78578.5,3432.77,41193.24,11.45774647887324,519421.5,117.23
100237,3141.67,1005.35,1837.24,0.905,0.904803183023872,0.585,0.306,27111.6,27111.6,61488.4,2842.59,34111.08,6.962864721485412,289611.6,299.08
100238,1667.0,122.31,96.0,0.131,0.130986,0.058,0.751,41680.5,41680.5,13819.5,218.31,2619.7200000000003,0.16,44880.5,1448.36
100239,2566.67,437.42,569.66,0.392,0.392368831168831,0.222,0.496,18500.8,18500.8,18799.2,1007.0799999999999,12084.96,0.724025974025974,40800.8,1559.5866666666666
100240,3367.0,1128.43,390.94,0.451,0.45129801980198,0.116,0.509,32372.4,32372.4,31227.6,1519.3700000000001,18232.44,0.297029702970297,44372.4,1847.2966666666664
100241,7191.67,828.33,2046.21,0.4,0.39970428736964,0.285,0.305,73505.0,73505.0,167495.0,2874.54,34494.48,4.071842410196988,424905.0,4317.126666666667
100242,1775.0,470.26,396.0,0.488,0.488033802816901,0.223,0.781,24601.5,24601.5,6898.5,866.26,10395.12,0.619718309859154,37801.5,908.74
100243,4925.0,998.52,387.0,0.281,0.28132385786802,0.079,0.485,60722.0,60722.0,64478.0,1385.52,16626.239999999998,0.218274111675126,73622.0,3539.48
100244,3116.67,656.6,968.05,0.521,0.5212780748663101,0.311,0.298,18029.0,18029.0,42471.0,1624.65,19495.800000000003,0.540106951871657,38229.0,1492.0166666666664
100245,3450.0,796.57,1516.93,0.671,0.670579710144927,0.44,0.6990000000000001,34251.0,34251.0,14749.0,2313.5,27762.0,5.63768115942029,267651.0,1136.5
100246,4691.67,863.41,3792.22,0.992,0.992319005328596,0.808,0.109,14551.5,14551.5,118948.5,4655.63,55867.56,9.873889875666077,570451.5,36.04
100247,3933.0,722.65,858.91,0.402,0.402091525423728,0.218,0.733,34524.3,34524.3,12575.7,1581.56,18978.72,3.389830508474576,194524.3,2351.77
100248,3158.0,800.95,197.83,0.316,0.316236411609498,0.063,0.151,16761.0,16761.0,94239.0,998.7800000000001,11985.36,0.158311345646438,22761.0,2159.5533333333333
100249,3950.0,485.18,687.89,0.297,0.296979746835443,0.174,0.5640000000000001,30117.6,30117.6,23282.4,1173.07,14076.84,0.449367088607594,51417.6,2776.93
100250,2408.33,962.89,140.11,0.458,0.457993079584775,0.058,0.315,20758.5,20758.5,45141.5,1103.0,13236.0,0.217993079584775,27058.5,1305.3333333333335
100251,4116.67,701.84,2281.5,0.725,0.724697975708502,0.554,0.43,40592.0,40592.0,53808.0,2983.34,35800.08,8.224696356275304,446892.0,1133.3266666666668
100252,6508.0,489.77,288.0,0.12,0.11950371318822,0.044,0.172,26316.0,26316.0,126684.0,777.77,9333.24,0.122919334186939,35916.0,5730.56
100253,4291.67,358.86,126.31,0.113,0.113049320388349,0.029,0.604,37085.6,37085.6,24314.4,485.17,5822.04,0.095145631067961,41985.6,3806.5
100254,3966.67,669.46,1391.57,0.52,0.519587394957983,0.351,0.33,29073.0,29073.0,59027.0,2061.03,24732.36,3.4117647058823533,191473.0,1905.6366666666668
100255,4958.33,1357.44,1819.52,0.641,0.6407314285714281,0.367,0.205,22058.0,22058.0,85542.0,3176.96,38123.52,4.225210084033613,273458.0,1781.373333333333
100256,2683.33,565.38,460.94,0.382,0.38247950310559,0.172,0.562,11633.4,11633.4,9066.6,1026.32,12315.84,2.450310559006211,90533.4,1657.01
100257,1666.67,216.8,1414.14,0.979,0.978564,0.848,0.358,13496.6,13496.6,24203.4,1630.94,19571.28,11.175,236996.6,35.72666666666669
100258,2033.33,681.79,1628.47,1.136,1.136193442622951,0.801,0.11,2629.0,2629.0,21271.0,2310.26,27723.120000000003,10.954918032786884,269929.0,-276.93
100259,4791.67,390.98,225.0,0.129,0.128552347826086,0.047,0.343,,54982.9,105317.1,615.98,7391.76,0.130434782608695,62482.9,4175.69
100260,2291.67,643.63,1590.39,0.975,0.9748450909090912,0.6940000000000001,0.536,26317.6,26317.6,22782.4,2234.02,26808.24,7.298181818181818,227017.6,57.65
100261,3191.67,161.39,573.54,0.23,0.230265274151436,0.18,0.222,17804.4,17804.4,62395.6,734.93,8819.16,0.45953002610966,35404.4,2456.74
100262,3242.0,1269.85,2889.27,1.283,1.283019023136246,0.891,0.396,44550.0,44550.0,67950.0,4159.12,49909.44,12.455012853470436,529050.0,-917.4533333333334
100263,5216.67,1692.05,101.33,0.344,0.343778913738019,0.019,0.793,79696.5,79696.5,20803.5,1793.3799999999999,21520.56,0.073482428115015,84296.5,3423.29
100264,2742.0,498.56,174.0,0.245,0.245310638297872,0.063,0.245,16660.0,16660.0,51340.0,672.56,8070.719999999999,0.176291793313069,22460.0,2069.11
100265,1708.33,327.54,447.47,0.454,0.453664390243902,0.262,0.6000000000000001,19560.0,19560.0,13040.0,775.01,9300.12,0.639024390243902,32660.0,933.32
100266,2375.0,344.32,192.0,0.226,0.225818947368421,0.081,0.505,46813.5,46813.5,45886.5,536.32,6435.839999999999,0.224561403508771,53213.5,1838.68
100267,1666.67,145.53,361.77,0.304,0.30438,0.217,0.614,36164.6,36164.6,22735.4,507.29999999999995,6087.599999999999,0.835,52864.6,1159.37
100268,4516.67,313.4,890.35,0.267,0.266512915129151,0.197,0.229,,16167.4,54432.6,1203.75,14445.0,0.498154981549815,43167.4,3312.92
100269,1666.67,573.96,366.0,0.5640000000000001,0.5639759999999999,0.22,0.352,13481.6,13481.6,24818.4,939.96,11279.52,0.61,25681.6,726.7066666666667
100270,5192.0,2058.95,473.01,0.488,0.48769695024077,0.091,0.482,68540.4,68540.4,73659.6,2531.96,30383.52,0.2776886035313,85840.4,2659.706666666667
100271,2258.33,767.26,3256.43,1.782,1.7817077490774902,1.442,0.522,28188.0,28188.0,25812.0,4023.69,48284.28,17.7380073800738,508888.0,-1765.36
100272,11308.33,4332.25,254.91,0.406,0.405644215180545,0.023,0.48,113856.0,113856.0,123344.0,4587.16,55045.92,0.072218128224023,123656.0,6721.17
100273,3075.0,643.45,297.0,0.306,0.305837398373983,0.097,0.418,21694.2,21694.2,30205.8,940.45,11285.4,0.268292682926829,31594.2,2134.55
100274,1666.67,296.54,259.83,0.334,0.333822,0.156,0.625,15062.5,15062.5,9037.5,556.37,6676.4400000000005,0.395,22962.5,1110.2966666666666
100275,3108.33,707.39,1695.5,0.773,0.7730477211796241,0.545,0.418,49533.0,49533.0,68967.0,2402.89,28834.68,7.297587131367292,321733.0,705.44
100276,6458.33,1929.2,168.0,0.325,0.324727741935483,0.026,0.247,36432.5,36432.5,111067.5,2097.2,25166.4,0.072258064516129,42032.5,4361.13
100277,4250.0,1559.48,1926.05,0.8200000000000001,0.8201247058823521,0.453,0.599,45044.8,45044.8,30155.199999999997,3485.53,41826.36,6.770588235294119,390344.8,764.47
100278,4292.0,1434.75,785.5,0.517,0.5173398058252421,0.183,0.595,50396.5,50396.5,34303.5,2220.25,26643.0,0.324271844660194,67096.5,2071.416666666667
100279,5041.67,1801.97,860.93,0.528,0.528178512396694,0.171,0.495,73309.5,73309.5,74790.5,2662.9,31954.800000000003,0.444628099173553,100209.5,2378.77
100280,1666.67,120.22,1323.03,0.866,0.8659500000000001,0.794,0.363,10381.8,10381.8,18218.2,1443.25,17319.0,12.02,250781.8,223.42
100281,4967.0,745.03,1025.25,0.356,0.3564322147651,0.206,0.245,21731.5,21731.5,66968.5,1770.28,21243.36,0.364093959731543,43431.5,3196.39
100282,4366.67,922.11,369.0,0.296,0.295674045801526,0.085,0.211,14369.1,14369.1,53730.9,1291.11,15493.320000000002,0.23473282442748,26669.1,3075.556666666667
100283,7183.33,2184.17,408.0,0.361,0.360858932714617,0.057,0.181,9882.6,9882.6,44717.4,2592.17,31106.04,0.157772621809744,23482.6,4591.16
100284,2666.67,825.01,484.83,0.491,0.49119,0.182,0.6930000000000001,68260.5,68260.5,30239.5,1309.84,15718.079999999998,0.65625,89260.5,1356.83
100285,1666.67,295.34,126.0,0.253,0.252804,0.076,0.288,4809.6,4809.6,11890.4,421.34,5056.08,0.21,9009.6,1245.3266666666668
100286,1966.67,555.3,594.91,0.585,0.5848525423728811,0.302,0.606,17149.8,17149.8,11150.2,1150.21,13802.52,3.296610169491525,94949.8,816.46
100287,2741.67,651.17,90.84,0.271,0.270641945288753,0.033,0.504,31500.0,31500.0,31000.0,742.01,8904.119999999999,0.103343465045592,34900.0,1999.6566666666665
100288,3341.67,1185.95,361.55,0.463,0.463092269326683,0.108,0.335,15242.5,15242.5,30257.5,1547.5,18570.0,0.346633416458852,29142.5,1794.17
100289,2050.0,626.8,177.93,0.393,0.392551219512195,0.087,0.348,8526.0,8526.0,15974.0,804.73,9656.76,0.321138211382113,16426.0,1245.27
100290,3100.0,484.99,3153.79,1.174,1.1738,1.017,0.093,7551.6,7551.6,73648.4,3638.78,43665.36,14.03494623655914,529651.6,-538.78
100291,2808.33,158.75,2169.36,0.8290000000000001,0.8290005934718101,0.772,0.155,5688.5,5688.5,31011.5,2328.11,27937.32,11.451038575667656,391588.5,480.22333333333336
100292,1808.33,119.9,333.26,0.251,0.250595391705069,0.184,0.275,6627.5,6627.5,17472.5,453.16,5437.92,0.5852534562211981,19327.5,1355.17
100293,1666.67,608.04,258.44,0.52,0.519888,0.155,0.451,11094.6,11094.6,13505.4,866.48,10397.76,0.39,18894.6,800.1866666666667
100294,1666.67,598.08,682.41,0.768,0.768293999999999,0.409,0.452,21153.6,21153.6,25646.4,1280.49,15365.88,1.035,41853.6,386.18
100295,1666.67,411.32,489.63,0.541,0.54057,0.294,0.154,6945.4,6945.4,38154.6,900.95,10811.4,0.925,25445.4,765.72
100296,2241.67,349.27,718.85,0.476,0.476484758364312,0.321,0.408,19257.6,19257.6,27942.4,1068.12,12817.44,0.5576208178438661,34257.6,1173.55
100297,7550.0,1955.08,653.46,0.346,0.345501986754966,0.087,0.293,39760.1,39760.1,95939.9,2608.54,31302.48,1.055187637969095,135360.1,4941.46
100298,7858.33,1788.88,302.91,0.266,0.266187486744432,0.039,0.505,55903.5,55903.5,54796.5,2091.79,25101.48,0.7868504772004241,130103.5,5766.543333333333
100299,7075.0,967.58,423.0,0.197,0.196548409893992,0.06,0.706,110136.0,110136.0,45864.0,1390.58,16686.96,0.166077738515901,124236.0,5684.42
100300,3625.0,1427.12,165.0,0.439,0.439205517241379,0.046,0.24,16080.0,16080.0,50920.0,1592.12,19105.44,0.126436781609195,21580.0,2032.88
100301,2625.0,464.1,1678.96,0.8160000000000001,0.8164038095238091,0.64,0.313,21534.4,21534.4,47265.6,2143.06,25716.72,7.844444444444444,268634.4,481.94000000000005
100302,3375.0,1164.35,3357.83,1.34,1.339905185185185,0.995,0.467,49922.3,49922.3,56977.7,4522.18,54266.16,12.62716049382716,561322.3,-1147.1800000000003
100303,3358.0,355.2,243.0,0.178,0.178124069478908,0.072,0.124,3298.4,3298.4,23301.6,598.2,7178.400000000001,0.200992555831265,11398.4,2760.133333333333
100304,4616.67,1419.75,187.83,0.348,0.348212274368231,0.041,0.951,86445.9,86445.9,4454.1,1607.58,19290.96,0.160649819494584,95345.9,3009.09
100305,1667.0,656.21,174.73,0.499,0.4985639999999999,0.105,0.851,,16254.1,2845.9,830.94,9971.28,0.315,22554.1,835.73
100306,7183.33,479.11,106.08,0.081,0.081464965197215,0.015,0.49,91189.0,91189.0,94911.0,585.19,7022.280000000001,0.048723897911832,95389.0,6598.14
100307,4025.0,1498.22,2203.99,0.92,0.919803726708074,0.548,0.088,13006.4,13006.4,134793.6,3702.21,44426.52,7.474120082815735,374006.4,322.79
